PERATION_ID,TYPE,USER_ID,PRODUCTION,CONSUME,CONSUME_OTHERS,USER_VOLUME,USER_DENSITY,USER_ROLE,FILE_ID,FILE_SIZE,TOPIC_ID,TOPIC_VOLUME,TOPIC_DENSITY,TOPIC_ROLE
3930,download,4195758,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3931,download,48146232,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3932,download,29820863,0.0,0.022239519626376072,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3932,download,29820863,0.0,0.022239519626376072,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3933,download,28452632,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3934,download,27450454,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3935,download,247469817,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3936,download,516918013,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3937,download,43201389,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3938,download,1088454881,0.0,0.022239519626376072,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3938,download,1088454881,0.0,0.022239519626376072,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3939,download,3336083,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3940,download,189545948,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3941,download,259180141,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3942,download,349862207,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3943,download,335212209,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3944,download,17910418,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3945,download,13896700,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3946,download,252400681,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3947,download,320096970,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3948,download,33550596,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3949,download,1703699298,0.0,0.022239519626376072,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3949,download,1703699298,0.0,0.022239519626376072,0.0,0,0.0,null,113,5,15,112500,14737.68335723877,Gamma
3950,download,8209335,0.0,0.011119759813188036,0.0,0,0.0,null,82,6,17,5167328,47838.2333265692,Alpha
3951,download,1363182342,0.0,0.011119759813188036,0.0,0,0.0,null,15,6,1,3055415,58781.09995573759,Alpha
3952,download,23641328,0.0,0.011119759813188036,0.0,0,0.0,null,15,6,1,3055415,58781.09995573759,Alpha
3953,download,2886235773,0.0,0.011119759813188036,0.0,0,0.0,null,15,6,1,3055415,58781.09995573759,Alpha
3954,download,1187716983,0.0,0.011119759813188036,0.0,0,0.0,null,15,6,1,3055415,58781.09995573759,Alpha
3955,download,2272545893,0.0,0.011119759813188036,0.0,0,0.0,null,15,6,1,3055415,58781.09995573759,Alpha
3956,download,268463425,0.0,0.011119759813188036,0.0,0,0.0,null,15,6,1,3055415,58781.09995573759,Alpha
3957,download,329932703,0.0,0.011119759813188036,0.0,0,0.0,null,15,6,1,3055415,58781.09995573759,Alpha
3958,download,418116718,0.0,0.011119759813188036,0.0,0,0.0,null,15,6,1,3055415,58781.09995573759,Alpha
3959,download,17021309,0.0,0.011119759813188036,0.0,0,0.0,null,15,6,1,3055415,58781.09995573759,Alpha
3960,upload,304662892,0.011119759813188036,0.0,0.7561436672967864,13872,1668.2166640460491,Gamma,39,3,3,1143521,11415.500000089407,Gamma
3961,download,368789050,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3962,download,639354781,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3963,download,406550980,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3964,download,638091063,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3965,download,2225546831,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3966,download,1223495450,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3967,download,335425868,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3968,download,281230666,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3969,download,270463555,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3970,download,1467692065,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3971,download,1700907109,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3972,download,2886229965,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3973,download,2065323821,0.0,0.022239519626376072,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3973,download,2065323821,0.0,0.022239519626376072,0.0,0,0.0,null,37,5,3,1143521,11415.500000089407,Gamma
3974,download,2226804798,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3975,download,1298692438,0.0,0.022239519626376072,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3975,download,1298692438,0.0,0.022239519626376072,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3976,download,529462505,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3977,download,1582039016,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3978,download,2208983668,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3979,download,56099994,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3980,download,1601145124,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3981,download,357340303,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3982,download,2298459475,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3983,download,1938730411,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3984,download,2732912538,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3985,download,2757932576,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3986,download,54696365,0.0,0.022239519626376072,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3986,download,54696365,0.0,0.022239519626376072,0.0,0,0.0,null,83,7,12,10034220,105655.7001106143,Beta
3987,download,186195954,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3988,download,2063420737,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3989,download,405170151,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3990,download,786723,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3991,download,505553177,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3992,download,12713401,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3993,download,2190409827,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3994,download,236769211,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3995,download,222573242,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3996,download,247052161,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3997,download,45714503,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3998,download,1819925029,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
3999,download,206851574,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4000,download,1461629163,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4001,download,350929330,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4002,download,320528890,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4003,download,220894609,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4004,download,541084296,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4005,download,878867778,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4006,download,465284184,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4007,download,1282588071,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4008,download,695133541,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4009,download,14300370,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4010,download,2878978462,0.0,0.022239519626376072,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4010,download,2878978462,0.0,0.022239519626376072,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4011,download,212391170,0.0,0.022239519626376072,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4011,download,212391170,0.0,0.022239519626376072,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4012,download,303529372,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4013,download,241364658,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4014,download,1173109965,0.0,0.022239519626376072,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4014,download,1173109965,0.0,0.022239519626376072,0.0,0,0.0,null,99,6,1,3055415,58781.09995573759,Alpha
4015,download,1417482306,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4016,download,1467326127,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4017,download,332925137,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4018,download,293037686,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4019,download,256323729,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4020,download,1510108669,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4021,download,606206897,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4022,download,366539457,0.0,0.011119759813188036,0.0,0,0.0,null,39,3,3,1143521,11415.500000089407,Gamma
4023,download,2144338274,0.0,0.011119759813188036,0.0,0,0.0,null,12,1,2,7498850,46620.733298912644,Alpha
4024,download,321979401,0.0,0.011119759813188036,0.0,0,0.0,null,12,1,2,7498850,46620.733298912644,Alpha
4025,download,1021093008,0.0,0.011119759813188036,0.0,0,0.0,null,12,1,2,7498850,46620.733298912644,Alpha
4026,download,41448988,0.0,0.011119759813188036,0.0,0,0.0,null,12,1,2,7498850,46620.733298912644,Alpha
4027,download,1791563088,0.0,0.011119759813188036,0.0,0,0.0,null,12,1,2,7498850,46620.733298912644,Alpha
4028,upload,4616106,0.011119759813188036,0.0,0.33359279439564105,1800,1242.2666654586792,Gamma,28,2,17,5167328,47838.2333265692,Alpha
4029,download,1501857108,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4030,download,1532054537,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4031,download,47029706,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4032,download,2001065,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4033,upload,3052048,0.011119759813188036,0.022239519626376072,0.4447903925275214,4800,1461.5500108599663,Gamma,24,3,17,5167328,47838.2333265692,Alpha
4033,download,3052048,0.011119759813188036,0.022239519626376072,0.4447903925275214,4800,1461.5500108599663,Gamma,28,2,17,5167328,47838.2333265692,Alpha
4033,download,3052048,0.011119759813188036,0.022239519626376072,0.4447903925275214,4800,1461.5500108599663,Gamma,24,3,17,5167328,47838.2333265692,Alpha
4034,download,9877058,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4035,download,517408,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4036,download,20960770,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4037,download,13302569,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4038,download,270819383,0.0,0.022239519626376072,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4038,download,270819383,0.0,0.022239519626376072,0.0,0,0.0,null,70,3,2,7498850,46620.733298912644,Alpha
4039,download,8940640,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4040,download,2206746885,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4041,download,19250411,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4042,download,40355125,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4043,download,1765097730,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4044,download,11007982,0.0,0.033359279439564106,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4044,download,11007982,0.0,0.033359279439564106,0.0,0,0.0,null,70,3,2,7498850,46620.733298912644,Alpha
4044,download,11007982,0.0,0.033359279439564106,0.0,0,0.0,null,24,3,17,5167328,47838.2333265692,Alpha
4045,download,1081649417,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4046,download,2017715444,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4047,download,56097767,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4048,download,2450320,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4049,download,908343755,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4050,download,22271450,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4051,download,2240671723,0.0,0.022239519626376072,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4051,download,2240671723,0.0,0.022239519626376072,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4052,download,9969694,0.0,0.022239519626376072,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4052,download,9969694,0.0,0.022239519626376072,0.0,0,0.0,null,70,3,2,7498850,46620.733298912644,Alpha
4053,download,2038880717,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4054,download,266713810,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4055,download,11635132,0.0,0.011119759813188036,0.0,0,0.0,null,28,2,17,5167328,47838.2333265692,Alpha
4056,download,36687348,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4057,download,449664941,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4058,download,180867094,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4059,download,1913608745,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4060,download,1796357889,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4061,download,1734457569,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4062,download,522505740,0.0,0.022239519626376072,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4062,download,522505740,0.0,0.022239519626376072,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
4063,download,269315744,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4064,download,47530104,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4065,download,232380304,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4066,download,317360596,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4067,download,1695605738,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4068,download,287573489,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4069,download,484304040,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4070,download,2353401,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4071,download,15778344,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4072,download,730070251,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4073,download,416822140,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4074,download,339545881,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4075,download,5914234,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4076,download,2376497653,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4077,download,1393895596,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4078,download,143667667,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4079,download,200464241,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4080,download,266233800,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4081,download,315754544,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4082,download,1418487175,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4083,download,327089121,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4084,download,202137551,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4085,download,2013355478,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4086,download,362426730,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4087,download,177492920,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4088,download,2538330759,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4089,download,1785462970,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4090,download,1364692173,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4091,download,232676781,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4092,download,1946725828,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4093,download,19861965,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4094,download,4728374,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4095,download,35274609,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4096,download,234040554,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4097,download,47905060,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4098,download,189948676,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4099,download,2263453909,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4100,download,1581694896,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4101,download,1611492550,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4102,download,2886146528,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4103,download,573748913,0.0,0.022239519626376072,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4103,download,573748913,0.0,0.022239519626376072,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4104,download,1936239073,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4105,download,1344571208,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4106,download,185070275,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4107,download,27131915,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4108,download,18933474,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4109,download,1729244885,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4110,download,207482302,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4111,download,31325541,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4112,download,11784029,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4113,download,2670610942,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4114,download,230638029,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4115,download,29463398,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4116,download,1243043049,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4117,download,24759284,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4118,download,216990917,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4119,download,348051395,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4120,download,52839827,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4121,download,2321994030,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4122,download,325894550,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4123,download,1397822399,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4124,download,2323404362,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4125,download,1525679059,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4126,download,1526596937,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4127,download,2263461259,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4128,download,3977926,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4129,download,1813128869,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4130,download,229675569,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4131,download,347207534,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4132,download,1767407340,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4133,download,42963551,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4134,download,29789173,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4135,download,54261759,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4136,download,1617936503,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4137,download,5238907,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4138,download,24538976,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4139,download,42197075,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4140,download,1660584244,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4141,download,17682378,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4142,download,2280516146,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4143,download,710128517,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4144,download,227099330,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4145,download,40882073,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4146,download,529414339,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4147,download,47664185,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4148,download,452664055,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4149,download,291322567,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4150,download,200174275,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4151,download,209903357,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4152,download,1488605249,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
4153,download,28577586,0.0,0.011119759813188036,0.0,0,0.0,null,103,3,5,204680,12843.766667693853,Gamma
